unix,date,symbol,open,high,low,close,Volume USD,Volume BTC,is higher lower
1589209200,2020-05-11 16:00:00,BTC/USD,8868.99,8968.74,8807.3,8892.86,10079412.63,1132.11,0
1589212800,2020-05-11 17:00:00,BTC/USD,8892.86,8933.06,8366.0,8612.8,27734462.62,3215.73,0
1589216400,2020-05-11 18:00:00,BTC/USD,8612.8,8676.28,8431.76,8509.83,22905771.11,2676.21,1
1589220000,2020-05-11 19:00:00,BTC/USD,8509.83,8657.0,8181.0,8606.21,49495016.05,5875.0,1
1589223600,2020-05-11 20:00:00,BTC/USD,8606.21,8772.3,8418.36,8759.28,26872488.22,3139.05,0
1589227200,2020-05-11 21:00:00,BTC/USD,8759.28,8821.83,8582.72,8642.59,11001257.8,1263.79,0
1589238000,2020-05-12 00:00:00,BTC/USD,8608.11,8705.6,8472.16,8571.98,5480074.77,638.48,1
1589245200,2020-05-12 02:00:00,BTC/USD,8614.47,8683.64,8534.97,8619.68,3804051.7,441.89,1
1589256000,2020-05-12 05:00:00,BTC/USD,8715.85,8752.77,8601.0,8704.39,3110331.5,356.99,1
1589270400,2020-05-12 09:00:00,BTC/USD,8663.98,8784.28,8620.7,8758.29,6551080.74,750.24,1
1589277600,2020-05-12 11:00:00,BTC/USD,8794.47,8834.8,8732.14,8781.15,6146826.61,701.07,0
1589288400,2020-05-12 14:00:00,BTC/USD,8779.37,8826.12,8651.62,8736.13,7071016.01,811.14,1
1589292000,2020-05-12 15:00:00,BTC/USD,8736.13,8931.6,8736.13,8891.97,12997724.48,1467.79,1
1589299200,2020-05-12 17:00:00,BTC/USD,8880.66,8965.26,8858.36,8934.37,6892015.22,772.08,0
1589306400,2020-05-12 19:00:00,BTC/USD,8878.71,8984.87,8836.87,8908.1,3143006.61,354.05,0
1589313600,2020-05-12 21:00:00,BTC/USD,8800.6,8938.42,8771.77,8817.13,4927234.74,559.12,1
1589328000,2020-05-13 01:00:00,BTC/USD,8825.46,8951.56,8746.81,8945.21,4589255.51,515.3,0
1589342400,2020-05-13 05:00:00,BTC/USD,8913.07,8982.25,8878.35,8933.06,2669992.38,299.9,0
1589356800,2020-05-13 09:00:00,BTC/USD,8880.64,8943.78,8830.91,8911.0,3675623.74,414.52,1
1589367600,2020-05-13 12:00:00,BTC/USD,8955.42,9056.45,8897.22,9042.44,7507254.89,834.31,1
1589374800,2020-05-13 14:00:00,BTC/USD,9094.88,9128.05,8992.6,9085.65,5628708.31,619.27,1
1589382000,2020-05-13 16:00:00,BTC/USD,9093.55,9195.0,9044.66,9147.0,8563417.3,936.15,0
1589389200,2020-05-13 18:00:00,BTC/USD,9122.58,9176.64,9057.15,9093.0,2780838.72,306.15,1
1589400000,2020-05-13 21:00:00,BTC/USD,9163.33,9345.0,9078.2,9294.99,10170049.6,1097.07,1
1589407200,2020-05-13 23:00:00,BTC/USD,9369.3,9418.46,9268.82,9324.62,7293481.35,781.91,1
1589421600,2020-05-14 03:00:00,BTC/USD,9275.35,9394.12,9254.85,9338.93,1974774.87,212.36,1
1589436000,2020-05-14 07:00:00,BTC/USD,9443.84,9480.84,9269.44,9451.66,5178241.65,548.24,1
1589443200,2020-05-14 09:00:00,BTC/USD,9515.41,9657.61,9419.02,9614.22,7026051.23,734.85,1
1589446800,2020-05-14 10:00:00,BTC/USD,9614.22,9828.05,9613.18,9811.98,20879736.4,2146.29,0
1589450400,2020-05-14 11:00:00,BTC/USD,9811.98,9945.34,9582.6,9652.99,32553741.28,3344.67,0
1589457600,2020-05-14 13:00:00,BTC/USD,9677.92,9776.66,9519.53,9591.99,10205889.35,1062.22,1
1589464800,2020-05-14 15:00:00,BTC/USD,9628.58,9766.0,9531.48,9704.56,9963970.18,1024.34,0
1589472000,2020-05-14 17:00:00,BTC/USD,9754.94,9793.37,9611.27,9678.81,8280263.42,855.25,0
1589482800,2020-05-14 20:00:00,BTC/USD,9676.19,9724.35,9578.0,9662.11,5556264.62,572.95,0
1589486400,2020-05-14 21:00:00,BTC/USD,9662.11,9870.0,9602.9,9652.83,19408630.69,1992.5,1
1589493600,2020-05-14 23:00:00,BTC/USD,9784.18,9822.12,9611.3,9753.75,10405145.39,1063.32,0
1589504400,2020-05-15 02:00:00,BTC/USD,9767.57,9856.18,9714.14,9744.86,1428603.77,146.45,0
1589508000,2020-05-15 03:00:00,BTC/USD,9744.86,9744.86,9215.65,9495.03,26620162.65,2800.92,1
1589518800,2020-05-15 06:00:00,BTC/USD,9442.71,9560.21,9358.83,9505.95,6964090.11,737.8,1
1589526000,2020-05-15 08:00:00,BTC/USD,9550.97,9725.05,9496.45,9681.29,8691492.25,900.83,0
1589533200,2020-05-15 10:00:00,BTC/USD,9615.61,9711.39,9545.36,9622.2,6172515.71,642.68,0
1589544000,2020-05-15 13:00:00,BTC/USD,9588.5,9655.18,9460.32,9513.78,6396200.58,670.94,0
1589554800,2020-05-15 16:00:00,BTC/USD,9566.75,9614.52,9411.6,9467.73,16312489.98,1724.47,0
1589562000,2020-05-15 18:00:00,BTC/USD,9470.84,9516.2,9440.0,9466.11,1482902.18,156.72,0
1589569200,2020-05-15 20:00:00,BTC/USD,9480.66,9530.9,9312.27,9327.18,14970372.82,1595.25,0
1589572800,2020-05-15 21:00:00,BTC/USD,9327.18,9400.32,9112.0,9250.19,12191817.36,1314.56,1
1589587200,2020-05-16 01:00:00,BTC/USD,9306.21,9485.28,9199.84,9394.68,4426710.38,475.64,1
1589605200,2020-05-16 06:00:00,BTC/USD,9494.57,9590.0,9360.93,9453.98,8830111.04,929.33,0
1589626800,2020-05-16 12:00:00,BTC/USD,9448.53,9502.36,9329.13,9414.99,1278142.38,135.74,1
1589637600,2020-05-16 15:00:00,BTC/USD,9457.24,9531.83,9393.2,9433.24,2897585.54,307.37,0
1589652000,2020-05-16 19:00:00,BTC/USD,9311.6,9435.09,9255.24,9277.37,2711892.45,291.68,1
1589673600,2020-05-17 01:00:00,BTC/USD,9389.07,9521.66,9257.8,9474.72,4188202.35,442.54,1
1589702400,2020-05-17 09:00:00,BTC/USD,9545.0,9574.0,9434.21,9480.92,1391238.45,146.36,1
1589716800,2020-05-17 13:00:00,BTC/USD,9519.92,9780.0,9450.0,9769.91,16906556.5,1744.53,1
1589724000,2020-05-17 15:00:00,BTC/USD,9748.29,9831.0,9695.75,9816.45,9145317.93,935.33,1
1589727600,2020-05-17 16:00:00,BTC/USD,9816.45,9894.88,9766.11,9826.22,14381224.77,1463.38,0
1589734800,2020-05-17 18:00:00,BTC/USD,9747.25,9849.97,9707.0,9770.62,5301625.01,543.54,0
1589749200,2020-05-17 22:00:00,BTC/USD,9737.0,9794.95,9703.12,9758.77,3060937.33,313.32,1
1589763600,2020-05-18 02:00:00,BTC/USD,9772.61,9966.12,9589.54,9898.93,19497122.73,1969.61,0
1589770800,2020-05-18 04:00:00,BTC/USD,9869.31,9933.18,9811.88,9860.32,5512744.85,559.08,0
1589781600,2020-05-18 07:00:00,BTC/USD,9854.8,9909.83,9728.55,9783.5,6452118.3,659.01,0
1589788800,2020-05-18 09:00:00,BTC/USD,9779.92,9810.8,9451.2,9582.19,14491227.32,1508.61,1
1589796000,2020-05-18 11:00:00,BTC/USD,9577.98,9655.84,9531.5,9622.61,5031506.41,523.22,1
1589806800,2020-05-18 14:00:00,BTC/USD,9659.0,9695.23,9550.14,9658.86,2694943.36,279.13,0
1589817600,2020-05-18 17:00:00,BTC/USD,9664.28,9730.52,9593.9,9631.4,4465264.66,463.5,1
1589832000,2020-05-18 21:00:00,BTC/USD,9702.31,9715.61,9541.32,9674.9,1764828.22,182.58,0
1589846400,2020-05-19 01:00:00,BTC/USD,9721.91,9750.63,9562.57,9634.36,5082030.02,528.12,0
1589857200,2020-05-19 04:00:00,BTC/USD,9607.7,9662.99,9464.14,9522.37,3991637.3,418.29,1
1589868000,2020-05-19 07:00:00,BTC/USD,9599.35,9611.27,9455.05,9580.87,2062777.48,215.02,1
1589875200,2020-05-19 09:00:00,BTC/USD,9561.75,9826.96,9545.23,9802.2,12131479.97,1243.69,0
1589882400,2020-05-19 11:00:00,BTC/USD,9793.29,9816.02,9752.3,9796.3,4441216.82,453.57,0
1589886000,2020-05-19 12:00:00,BTC/USD,9796.3,9903.89,9688.05,9744.79,13692560.61,1394.56,0
1589889600,2020-05-19 13:00:00,BTC/USD,9744.79,9757.29,9548.38,9622.33,13213224.4,1371.72,1
1589900400,2020-05-19 16:00:00,BTC/USD,9693.66,9737.69,9588.01,9688.24,3429927.51,354.07,0
1589914800,2020-05-19 20:00:00,BTC/USD,9705.1,9734.96,9619.45,9642.48,3829363.68,395.54,1
1589929200,2020-05-20 00:00:00,BTC/USD,9758.78,9799.98,9617.04,9787.65,3177334.8,325.79,0
1589954400,2020-05-20 07:00:00,BTC/USD,9744.3,9843.87,9615.76,9715.02,7282581.49,747.84,1
1589968800,2020-05-20 11:00:00,BTC/USD,9784.45,9802.1,9697.5,9777.15,2508852.06,256.74,0
1589986800,2020-05-20 16:00:00,BTC/USD,9771.2,9799.0,9100.0,9412.45,37829312.48,3978.71,1
1589990400,2020-05-20 17:00:00,BTC/USD,9412.45,9525.19,9340.0,9487.48,14534826.26,1535.56,1
1590001200,2020-05-20 20:00:00,BTC/USD,9536.95,9552.27,9441.45,9529.21,6919677.72,727.68,0
1590012000,2020-05-20 23:00:00,BTC/USD,9543.19,9597.81,9496.68,9516.31,4274400.57,448.17,0
1590030000,2020-05-21 04:00:00,BTC/USD,9472.93,9573.29,9439.57,9468.73,2826554.57,298.65,0
1590044400,2020-05-21 08:00:00,BTC/USD,9482.03,9527.76,9408.09,9440.75,3974539.73,420.24,0
1590048000,2020-05-21 09:00:00,BTC/USD,9440.75,9490.58,9265.0,9366.03,14179603.19,1510.7,0
1590055200,2020-05-21 11:00:00,BTC/USD,9297.13,9430.05,9220.29,9361.01,6758952.1,726.32,0
1590069600,2020-05-21 15:00:00,BTC/USD,9279.97,9381.8,8927.7,9066.0,35894139.77,3939.56,1
1590073200,2020-05-21 16:00:00,BTC/USD,9066.0,9135.06,9034.45,9076.61,10118020.38,1113.64,0
1590080400,2020-05-21 18:00:00,BTC/USD,9077.11,9122.29,8964.57,8995.25,9013208.47,996.65,0
1590084000,2020-05-21 19:00:00,BTC/USD,8995.25,8995.25,8800.0,8814.93,17339868.95,1948.9,1
1590091200,2020-05-21 21:00:00,BTC/USD,9058.94,9099.99,8802.17,9061.55,3739635.26,413.24,1
1590102000,2020-05-22 00:00:00,BTC/USD,9108.48,9155.73,9022.33,9062.47,3752061.08,413.42,0
1590120000,2020-05-22 05:00:00,BTC/USD,8985.84,9124.34,8924.91,8984.35,4373341.62,486.89,1
1590138000,2020-05-22 10:00:00,BTC/USD,9079.32,9122.18,8954.52,9100.23,1370869.96,151.03,1
1590148800,2020-05-22 13:00:00,BTC/USD,9162.54,9200.0,9100.23,9170.0,3111904.06,339.22,1
1590163200,2020-05-22 17:00:00,BTC/USD,9221.61,9254.86,9078.67,9245.72,6701572.23,728.09,0
1590174000,2020-05-22 20:00:00,BTC/USD,9205.55,9272.97,9142.13,9172.85,3038227.16,330.98,1
1590202800,2020-05-23 04:00:00,BTC/USD,9274.44,9316.12,9131.53,9293.94,1519166.9,163.33,0
1590228000,2020-05-23 11:00:00,BTC/USD,9147.66,9307.47,9094.27,9141.91,4790641.31,525.98,1
1590264000,2020-05-23 21:00:00,BTC/USD,9184.69,9255.8,9084.83,9234.61,1978617.5,214.24,1
1590303600,2020-05-24 08:00:00,BTC/USD,9282.03,9310.91,9122.58,9262.72,1998287.25,215.51,0
1590318000,2020-05-24 12:00:00,BTC/USD,9269.99,9305.29,9071.01,9104.33,8028331.49,877.37,0
1590328800,2020-05-24 15:00:00,BTC/USD,9083.8,9181.6,9000.0,9078.67,4259925.44,471.3,0
1590336000,2020-05-24 17:00:00,BTC/USD,9061.11,9092.2,8842.43,8940.4,17747208.52,1992.01,1
1590350400,2020-05-24 21:00:00,BTC/USD,9016.73,9042.21,8890.78,9001.0,1547731.67,171.8,0
1590361200,2020-05-25 00:00:00,BTC/USD,9037.76,9085.3,8669.0,8718.77,13682606.4,1554.54,1
1590368400,2020-05-25 02:00:00,BTC/USD,8812.0,8819.39,8630.0,8796.16,1323107.18,150.7,1
1590390000,2020-05-25 08:00:00,BTC/USD,8786.51,8874.31,8742.09,8861.19,5476850.1,620.25,0
1590397200,2020-05-25 10:00:00,BTC/USD,8822.98,8881.06,8712.65,8748.0,7108498.86,808.25,1
1590408000,2020-05-25 13:00:00,BTC/USD,8752.72,8799.66,8670.9,8756.98,6552142.55,748.67,1
1590418800,2020-05-25 16:00:00,BTC/USD,8756.12,8860.12,8731.39,8776.67,3212268.43,366.33,1
1590436800,2020-05-25 21:00:00,BTC/USD,8937.12,8984.16,8763.48,8920.85,818457.69,91.74,1
1590469200,2020-05-26 06:00:00,BTC/USD,8901.34,8939.44,8825.06,8930.77,1332473.49,149.44,0
1590487200,2020-05-26 11:00:00,BTC/USD,8891.25,9012.0,8831.22,8865.45,3474255.65,391.99,0
1590501600,2020-05-26 15:00:00,BTC/USD,8808.99,8911.65,8784.09,8817.6,2218554.12,251.33,0
1590512400,2020-05-26 18:00:00,BTC/USD,8783.3,8836.76,8690.0,8810.0,1735088.19,197.15,1
1590530400,2020-05-26 23:00:00,BTC/USD,8843.48,8883.21,8756.45,8829.2,1172139.0,132.78,1
1590566400,2020-05-27 09:00:00,BTC/USD,8844.85,8959.89,8810.9,8928.02,4009706.84,449.4,1
1590573600,2020-05-27 11:00:00,BTC/USD,8929.63,9206.99,8902.88,9124.14,9782165.91,1075.38,1
1590584400,2020-05-27 14:00:00,BTC/USD,9144.45,9197.23,9111.39,9146.43,4702812.33,513.75,1
1590595200,2020-05-27 17:00:00,BTC/USD,9149.92,9230.21,9118.37,9171.25,2467171.44,268.95,0
1590613200,2020-05-27 22:00:00,BTC/USD,9164.49,9221.61,9062.26,9063.14,2610077.64,286.64,1
1590624000,2020-05-28 01:00:00,BTC/USD,9210.0,9300.0,9051.73,9276.26,4219563.41,457.08,0
1590649200,2020-05-28 08:00:00,BTC/USD,9160.57,9288.18,9119.84,9141.07,1255496.81,137.3,1
1590663600,2020-05-28 12:00:00,BTC/USD,9161.67,9288.11,9105.79,9265.92,6787086.49,734.65,1
1590667200,2020-05-28 13:00:00,BTC/USD,9265.92,9444.78,9250.84,9431.83,11869951.06,1268.74,1
1590674400,2020-05-28 15:00:00,BTC/USD,9412.04,9509.61,9383.42,9471.33,11159329.04,1178.99,0
1590681600,2020-05-28 17:00:00,BTC/USD,9500.7,9539.89,9439.87,9454.09,6270798.19,661.23,1
1590692400,2020-05-28 20:00:00,BTC/USD,9428.55,9485.26,9407.18,9456.06,3135206.66,331.81,1
1590703200,2020-05-28 23:00:00,BTC/USD,9433.94,9560.49,9414.0,9485.98,4704180.47,495.31,1
1590710400,2020-05-29 01:00:00,BTC/USD,9581.49,9625.01,9481.16,9514.58,10555378.28,1106.41,0
1590739200,2020-05-29 09:00:00,BTC/USD,9518.88,9592.0,9420.0,9449.51,5997785.93,631.97,0
1590750000,2020-05-29 12:00:00,BTC/USD,9363.93,9477.03,9332.65,9402.61,4534938.42,483.2,1
1590760800,2020-05-29 15:00:00,BTC/USD,9431.79,9478.0,9368.7,9441.65,4997548.87,529.36,0
1590775200,2020-05-29 19:00:00,BTC/USD,9425.14,9451.2,9330.0,9433.54,2867453.24,304.63,0
1590800400,2020-05-30 02:00:00,BTC/USD,9371.28,9454.05,9344.1,9378.19,2463995.37,263.1,1
1590822000,2020-05-30 08:00:00,BTC/USD,9537.67,9597.04,9326.28,9530.37,2229083.28,233.61,1
1590847200,2020-05-30 15:00:00,BTC/USD,9560.86,9580.0,9462.55,9542.34,1418770.8,148.45,0
1590868800,2020-05-30 21:00:00,BTC/USD,9542.48,9555.58,9392.57,9431.15,7117340.52,754.11,1
1590876000,2020-05-30 23:00:00,BTC/USD,9485.8,9758.27,9430.45,9730.2,17073102.9,1770.33,0
1590894000,2020-05-31 04:00:00,BTC/USD,9642.76,9744.19,9537.49,9589.48,2728257.26,284.16,0
1590912000,2020-05-31 09:00:00,BTC/USD,9557.78,9616.35,9505.2,9535.66,1302896.15,136.46,1
1590926400,2020-05-31 13:00:00,BTC/USD,9586.76,9645.0,9498.8,9575.15,2248228.81,234.43,0
1590937200,2020-05-31 16:00:00,BTC/USD,9470.0,9592.23,9434.33,9477.05,2457377.41,259.65,0
1590966000,2020-06-01 00:00:00,BTC/USD,9456.08,9532.68,9373.96,9446.34,5079923.12,540.08,1
1590984000,2020-06-01 05:00:00,BTC/USD,9543.25,9611.49,9416.5,9544.46,1614120.62,168.43,1
1591012800,2020-06-01 13:00:00,BTC/USD,9514.0,9600.0,9495.82,9561.08,6409347.11,670.5,1
1591027200,2020-06-01 17:00:00,BTC/USD,9537.18,9614.68,9496.66,9588.24,3243365.51,338.6,1
1591045200,2020-06-01 22:00:00,BTC/USD,9686.35,9710.0,9557.78,9656.3,2621797.53,271.13,1
1591052400,2020-06-02 00:00:00,BTC/USD,9749.51,10429.26,9656.11,10203.64,64985836.43,6422.07,0
1591056000,2020-06-02 01:00:00,BTC/USD,10203.64,10241.26,10108.92,10125.81,15728876.48,1546.21,0
1591059600,2020-06-02 02:00:00,BTC/USD,10125.81,10150.0,10060.97,10125.27,26268899.36,2601.19,0
1591066800,2020-06-02 04:00:00,BTC/USD,10089.85,10129.05,10035.76,10093.41,11176268.66,1110.37,0
1591077600,2020-06-02 07:00:00,BTC/USD,10084.3,10131.65,10064.96,10090.37,3375935.29,334.19,1
1591084800,2020-06-02 09:00:00,BTC/USD,10118.92,10153.59,10081.72,10100.0,3358224.2,331.47,1
1591095600,2020-06-02 12:00:00,BTC/USD,10144.38,10152.71,10083.72,10108.9,5356038.72,529.53,1
1591102800,2020-06-02 14:00:00,BTC/USD,10117.08,10222.72,10097.83,10160.0,9076219.83,893.21,0
1591106400,2020-06-02 15:00:00,BTC/USD,10160.0,10184.92,9135.68,9587.02,38679563.51,3989.44,0
1591110000,2020-06-02 16:00:00,BTC/USD,9587.02,9597.35,9265.01,9460.2,41815305.77,4421.85,1
1591113600,2020-06-02 17:00:00,BTC/USD,9460.2,9512.06,9422.0,9479.59,14612757.96,1541.25,1
1591120800,2020-06-02 19:00:00,BTC/USD,9530.0,9545.15,9458.5,9507.14,5317313.92,558.69,0
1591135200,2020-06-02 23:00:00,BTC/USD,9532.1,9554.86,9409.45,9498.0,3596742.39,378.6,0
1591156800,2020-06-03 05:00:00,BTC/USD,9491.57,9540.0,9462.88,9494.8,3814331.02,401.31,1
1591167600,2020-06-03 08:00:00,BTC/USD,9511.48,9537.0,9380.99,9505.52,2569454.89,270.23,1
1591185600,2020-06-03 13:00:00,BTC/USD,9617.28,9646.0,9490.1,9597.43,3327162.93,346.33,0
1591192800,2020-06-03 15:00:00,BTC/USD,9583.97,9619.51,9500.0,9585.65,5571475.44,584.15,0
1591210800,2020-06-03 20:00:00,BTC/USD,9592.76,9622.48,9511.96,9577.72,2157382.54,225.25,1
1591225200,2020-06-04 00:00:00,BTC/USD,9606.02,9699.95,9532.12,9661.59,2586331.03,268.19,0
1591257600,2020-06-04 09:00:00,BTC/USD,9643.65,9689.0,9602.88,9643.54,1296654.94,134.6,0
1591268400,2020-06-04 12:00:00,BTC/USD,9541.73,9648.0,9430.0,9620.0,8992050.84,941.43,1
1591275600,2020-06-04 14:00:00,BTC/USD,9643.63,9791.46,9600.24,9770.98,12854456.2,1320.28,1
1591286400,2020-06-04 17:00:00,BTC/USD,9834.48,9865.0,9721.53,9775.5,4776930.66,487.44,0
1591293600,2020-06-04 19:00:00,BTC/USD,9822.64,9888.0,9714.77,9766.48,10187892.72,1038.31,1
1591304400,2020-06-04 22:00:00,BTC/USD,9789.5,9826.96,9738.94,9785.69,2218593.34,227.24,1
1591322400,2020-06-05 03:00:00,BTC/USD,9830.53,9866.6,9751.85,9798.87,1530771.29,155.95,0
1591340400,2020-06-05 08:00:00,BTC/USD,9801.6,9835.65,9733.89,9776.68,2799480.76,286.48,1
1591347600,2020-06-05 10:00:00,BTC/USD,9841.86,9856.48,9618.34,9833.59,2222759.7,226.28,0
1591354800,2020-06-05 12:00:00,BTC/USD,9702.13,9833.59,9592.74,9696.95,5354750.59,553.36,0
1591365600,2020-06-05 15:00:00,BTC/USD,9702.9,9727.94,9621.19,9687.51,2975874.56,306.87,0
1591390800,2020-06-05 22:00:00,BTC/USD,9719.74,9756.48,9641.85,9656.95,1567880.76,161.98,0
1591401600,2020-06-06 01:00:00,BTC/USD,9619.99,9686.5,9525.76,9595.66,4423465.03,462.02,1
1591430400,2020-06-06 09:00:00,BTC/USD,9608.75,9635.0,9546.3,9605.51,5146897.53,536.23,1
1591448400,2020-06-06 14:00:00,BTC/USD,9644.15,9744.39,9599.63,9652.56,5821894.48,604.74,1
1591506000,2020-06-07 06:00:00,BTC/USD,9678.83,9728.2,9585.1,9672.65,576005.3,59.56,0
1591531200,2020-06-07 13:00:00,BTC/USD,9576.41,9679.94,9461.94,9509.82,5576903.76,585.61,0
1591538400,2020-06-07 15:00:00,BTC/USD,9452.72,9536.4,9356.0,9455.9,5910912.95,625.85,1
1591552800,2020-06-07 19:00:00,BTC/USD,9506.29,9546.23,9446.45,9533.34,1920528.72,201.58,1
1591556400,2020-06-07 20:00:00,BTC/USD,9533.34,9829.31,9521.27,9776.52,10519093.17,1086.03,0
1591567200,2020-06-07 23:00:00,BTC/USD,9710.0,9813.14,9690.0,9766.46,1195981.26,122.63,0
1591592400,2020-06-08 06:00:00,BTC/USD,9738.22,9789.8,9707.7,9752.97,1307703.01,134.24,1
1591606800,2020-06-08 10:00:00,BTC/USD,9699.05,9813.67,9645.0,9754.08,9674134.63,991.65,0
1591624800,2020-06-08 15:00:00,BTC/USD,9689.0,9764.52,9653.16,9675.21,3015881.84,311.45,1
1591646400,2020-06-08 21:00:00,BTC/USD,9695.56,9754.64,9664.43,9699.71,1054702.58,108.64,1
1591660800,2020-06-09 01:00:00,BTC/USD,9783.0,9897.46,9566.81,9711.27,17594772.04,1808.29,0
1591689600,2020-06-09 09:00:00,BTC/USD,9679.27,9720.78,9667.0,9683.95,1704326.67,176.05,1
1591704000,2020-06-09 13:00:00,BTC/USD,9727.65,9754.35,9618.0,9730.0,2685289.39,275.78,0
1591718400,2020-06-09 17:00:00,BTC/USD,9728.01,9740.93,9675.0,9709.21,2027567.95,208.87,1
1591740000,2020-06-09 23:00:00,BTC/USD,9821.88,9844.0,9692.32,9779.66,6557904.87,671.02,0
1591765200,2020-06-10 06:00:00,BTC/USD,9751.08,9819.05,9737.84,9772.43,1266275.32,129.64,1
1591790400,2020-06-10 13:00:00,BTC/USD,9734.01,9788.47,9706.03,9773.07,1754873.81,179.9,1
1591812000,2020-06-10 19:00:00,BTC/USD,9776.0,10011.4,9578.0,9828.65,28347820.72,2874.88,1
1591822800,2020-06-10 22:00:00,BTC/USD,9865.91,9931.7,9803.98,9858.65,945712.2,95.89,1
1591840800,2020-06-11 03:00:00,BTC/USD,9934.02,9981.24,9850.57,9924.8,5061022.66,509.84,0
1591855200,2020-06-11 07:00:00,BTC/USD,9893.44,9940.42,9732.0,9830.05,7208795.66,734.93,0
1591873200,2020-06-11 12:00:00,BTC/USD,9798.76,9836.64,9742.96,9780.93,5153563.52,527.95,0
1591880400,2020-06-11 14:00:00,BTC/USD,9705.58,9791.26,9570.85,9622.43,16682837.61,1728.35,0
1591887600,2020-06-11 16:00:00,BTC/USD,9594.82,9667.33,9475.0,9514.15,12856379.05,1349.36,0
1591891200,2020-06-11 17:00:00,BTC/USD,9514.15,9551.55,9088.0,9088.0,28837406.55,3078.3,1
1591894800,2020-06-11 18:00:00,BTC/USD,9088.0,9388.12,9078.91,9374.55,22523557.8,2433.66,0
1591905600,2020-06-11 21:00:00,BTC/USD,9279.88,9388.11,9217.75,9344.25,7347754.19,793.09,0
1591923600,2020-06-12 02:00:00,BTC/USD,9304.01,9366.55,9230.0,9328.27,1647244.69,177.0,1
1591948800,2020-06-12 09:00:00,BTC/USD,9427.18,9482.0,9316.42,9466.97,4796316.38,507.45,0
1591970400,2020-06-12 15:00:00,BTC/USD,9541.52,9555.0,9412.88,9412.88,3484086.84,367.31,1
1591974000,2020-06-12 16:00:00,BTC/USD,9412.88,9449.36,9369.8,9417.24,13228804.16,1407.3,0
1591981200,2020-06-12 18:00:00,BTC/USD,9420.16,9450.0,9300.0,9328.72,5250777.78,562.1,1
1592002800,2020-06-13 00:00:00,BTC/USD,9476.1,9487.36,9316.23,9463.07,1124097.38,118.88,0
1592042400,2020-06-13 11:00:00,BTC/USD,9446.03,9500.0,9360.93,9413.81,5164535.47,547.01,0
1592074800,2020-06-13 20:00:00,BTC/USD,9439.33,9500.0,9355.31,9404.71,3067587.51,325.47,1
1592128800,2020-06-14 11:00:00,BTC/USD,9411.33,9485.28,9345.71,9423.95,405504.79,43.05,0
1592146800,2020-06-14 16:00:00,BTC/USD,9342.08,9443.07,9306.89,9411.05,3336223.72,355.82,0
1592172000,2020-06-14 23:00:00,BTC/USD,9332.88,9426.18,9235.01,9387.84,8496916.24,910.31,0
1592186400,2020-06-15 03:00:00,BTC/USD,9240.13,9387.84,9205.0,9249.32,5088755.81,550.8,0
1592197200,2020-06-15 06:00:00,BTC/USD,9177.11,9262.97,8973.0,9023.95,13214493.32,1457.2,1
1592200800,2020-06-15 07:00:00,BTC/USD,9023.95,9065.17,8900.0,9037.75,10332363.42,1151.54,1
1592211600,2020-06-15 10:00:00,BTC/USD,9133.24,9150.89,8995.14,9137.38,2075573.1,227.66,1
1592226000,2020-06-15 14:00:00,BTC/USD,9082.59,9198.98,9034.7,9185.82,7797547.89,855.99,1
1592233200,2020-06-15 16:00:00,BTC/USD,9200.54,9316.12,9180.35,9306.03,9515802.37,1025.33,1
1592244000,2020-06-15 19:00:00,BTC/USD,9334.26,9450.0,9285.0,9419.98,3701263.5,393.41,1
1592262000,2020-06-16 00:00:00,BTC/USD,9424.65,9505.4,9392.07,9435.15,1385754.08,146.74,1
1592280000,2020-06-16 05:00:00,BTC/USD,9571.0,9596.31,9374.9,9553.49,1074435.78,112.55,0
1592290800,2020-06-16 08:00:00,BTC/USD,9468.78,9563.47,9449.95,9502.06,4387392.5,462.38,1
1592312400,2020-06-16 14:00:00,BTC/USD,9560.0,9593.99,9459.82,9536.98,6355644.49,666.1,0
1592326800,2020-06-16 18:00:00,BTC/USD,9494.21,9547.0,9394.63,9472.4,1375177.2,145.16,1
1592337600,2020-06-16 21:00:00,BTC/USD,9511.91,9513.77,9452.81,9498.19,1071235.18,112.83,0
1592359200,2020-06-17 03:00:00,BTC/USD,9460.0,9538.25,9427.04,9443.11,2340275.66,247.69,1
1592377200,2020-06-17 08:00:00,BTC/USD,9473.07,9526.27,9415.87,9500.0,3055787.47,321.87,0
1592402400,2020-06-17 15:00:00,BTC/USD,9436.22,9566.53,9357.0,9406.34,5634921.17,599.32,0
1592420400,2020-06-17 20:00:00,BTC/USD,9398.14,9423.53,9292.53,9297.6,2380716.15,254.78,1
1592431200,2020-06-17 23:00:00,BTC/USD,9406.82,9454.59,9230.32,9430.5,4778387.71,506.33,0
1592470800,2020-06-18 10:00:00,BTC/USD,9428.99,9478.69,9390.02,9408.0,2426776.72,257.2,0
1592492400,2020-06-18 16:00:00,BTC/USD,9426.17,9455.0,9363.37,9369.94,1731016.91,184.09,0
1592510400,2020-06-18 21:00:00,BTC/USD,9391.11,9415.46,9250.0,9338.38,3563286.72,381.77,0
1592535600,2020-06-19 04:00:00,BTC/USD,9265.19,9407.71,9225.15,9270.52,1870645.49,202.04,1
1592553600,2020-06-19 09:00:00,BTC/USD,9288.76,9321.71,9250.0,9302.13,1982769.43,213.58,1
