unix,date,symbol,open,high,low,close,Volume USD,Volume BTC,next close,awesomeOscillator,percentageOscillator,momentumStochRSI,ultimateOscillator,avgTrueRange,mAVG,ADX,MACD,weightedAVG,close_copy
1570539600,2019-10-08 14:00:00,BTC/USD,8233.85,8254.26,8150.33,8210.11,1506023.69,183.09,8198.96,46.63429411764628,0.0497496854071921,0.8782946232023207,29.27150574081932,79.99363297619202,8086.285500000001,14.136329590605415,4.044502567207928,8173.394222222222,8210.11
1570572000,2019-10-08 23:00:00,BTC/USD,8164.29,8225.31,8109.74,8198.96,1196540.4,146.02,8195.43,53.85499999999956,0.1099825895253075,0.8497730804799162,20.37357010522768,75.36551633503537,8089.7335,13.283433456375414,8.946901992508174,8193.016444444445,8198.96
1570611600,2019-10-09 10:00:00,BTC/USD,8194.46,8224.26,8110.0,8195.43,1510980.21,184.31,8245.0,53.38764705882204,0.1523991398709211,0.8402122321755212,13.57140481851694,71.78940802539006,8091.0595,12.482374349723798,12.40425878449514,8203.386,8195.43
1570626000,2019-10-09 14:00:00,BTC/USD,8164.94,8245.0,8160.0,8245.0,2293509.65,279.9,8450.0,48.06676470588354,0.2323015301170796,0.9573646648500156,19.47904984249194,70.20230745214789,8094.455,11.918930703635372,18.92595702568633,8216.344888888889,8245.0
1570629600,2019-10-09 15:00:00,BTC/USD,8245.0,8473.19,8240.45,8450.0,23943776.9,2854.59,8572.56,72.37458823529232,0.4917403770060965,1.0,33.358789404172434,81.48714263413737,8109.3515,12.99071308762017,40.17314559612805,8265.081555555556,8450.0
1570633200,2019-10-09 16:00:00,BTC/USD,8450.0,8675.31,8445.83,8572.56,17352663.6,2033.12,8581.4,147.08811764705752,0.8066270365054793,1.0,46.67900766745719,91.76020387455608,8133.0795,14.938593835400592,66.13885577985093,8331.174666666666,8572.56
1570636800,2019-10-09 17:00:00,BTC/USD,8572.56,8651.97,8521.91,8581.4,10130014.46,1178.57,8612.91,222.4504117647066,1.0505187348831198,1.0,47.82330602234889,90.87804645494494,8158.151999999999,16.52499580205052,86.43382694054708,8389.959111111111,8581.4
1570644000,2019-10-09 19:00:00,BTC/USD,8635.11,8707.8,8580.7,8612.91,10224335.25,1181.84,8586.34,306.8701764705893,1.2579916278462946,1.0,47.52451699656302,93.41532885102028,8181.766,18.240863609952623,103.86306272809452,8447.736222222224,8612.91
1570662000,2019-10-10 00:00:00,BTC/USD,8578.42,8639.95,8537.13,8586.34,1918809.2,223.17,8575.58,379.3684117647063,1.3792931979838148,0.8885551659776709,44.54158739453429,88.67423393309032,8212.2845,19.170600861938645,114.21527808611064,8491.329333333333,8586.34
1570683600,2019-10-10 06:00:00,BTC/USD,8590.54,8623.42,8529.82,8575.58,766539.47,89.38,8570.4,402.6585294117631,1.4473384887414622,0.8269053833969787,41.59351909430733,84.98893150929815,8242.962000000001,19.87410961875793,120.16604193542662,8525.274,8575.58
1570694400,2019-10-10 09:00:00,BTC/USD,8622.08,8666.84,8557.97,8570.4,3185821.11,370.63,8539.54,389.06364705882334,1.4784892240877745,0.7999923150366115,35.0411940130385,85.43686497291972,8269.810000000001,20.760601319065493,123.04568834802012,8550.06111111111,8570.4
1570701600,2019-10-10 11:00:00,BTC/USD,8536.18,8580.12,8483.96,8539.54,8060533.49,945.98,8505.0,364.4562941176464,1.4563547618756607,0.6409023493920966,18.331415885639263,80.02851747485411,8301.788,20.733022149623533,121.437825128849,8560.422,8539.54
1570712400,2019-10-10 14:00:00,BTC/USD,8491.96,8561.78,8450.61,8505.0,3144702.73,370.33,8544.02,325.1705294117656,1.389551723861873,0.4657704106150738,0.2899264441289473,75.90076622665023,8336.320000000002,20.5346402750098,116.03886875908574,8556.228,8505.0
1570730400,2019-10-10 19:00:00,BTC/USD,8524.09,8597.08,8484.21,8544.02,2317230.84,271.31,8544.43,305.3559411764727,1.3580101433080911,0.5846382417518486,5.752304999986939,77.0564257818895,8370.23,20.58475791797507,113.59924346927984,8554.060222222222,8544.02
1570755600,2019-10-11 02:00:00,BTC/USD,8531.1,8615.93,8509.18,8544.43,616195.38,72.26,8435.67,294.542058823532,1.3179831039556118,0.5859092093385833,0.455713565752029,76.68882394032595,8396.9515,20.757755485706948,110.42598441351402,8549.88511111111,8544.43
1570770000,2019-10-11 06:00:00,BTC/USD,8730.0,8820.0,8356.0,8435.67,17390116.06,2033.11,8364.77,305.4196470588231,1.1691458458055268,0.0407805384599379,-7.653846013095681,90.89462223030264,8412.335000000001,22.060354306408275,98.00538561582287,8524.583111111111,8435.67
1570780800,2019-10-11 09:00:00,BTC/USD,8398.79,8449.25,8294.04,8364.77,7023079.55,841.1,8345.19,271.5938823529432,0.9724171922410672,0.0,-15.014129322432742,85.37214921385244,8422.367999999999,20.56754018432832,81.5014362943748,8488.339555555556,8364.77
1570798800,2019-10-11 14:00:00,BTC/USD,8345.0,8390.45,8287.0,8345.19,1981565.75,237.37,8339.47,232.33582352941085,0.788674582554723,0.0,-20.770985331752648,81.10842427000587,8427.0035,19.51333270570992,66.08026305056956,8453.694222222222,8345.19
1570824000,2019-10-11 21:00:00,BTC/USD,8346.67,8370.0,8283.0,8339.47,1363556.3,163.46,8322.16,183.05923529411663,0.6302579259841938,0.0,-22.68052898840265,77.0871082507197,8433.289,18.65086760974624,52.78879953419164,8423.263777777778,8339.47
1570874400,2019-10-12 11:00:00,BTC/USD,8345.6,8371.87,8222.88,8322.16,1078772.12,129.74,8343.08,128.17135294117725,0.4824880949784352,0.0,-24.63012947839535,73.89517194709697,8436.947,17.836949885351846,40.39282328023,8394.618222222223,8322.16
1570939200,2019-10-13 05:00:00,BTC/USD,8346.46,8427.76,8287.84,8343.08,162400.65,19.46,8430.01,40.63600000000042,0.3810122162031755,0.0736345690668156,-24.907756670535715,76.15980252230436,8443.5955,16.683396502543243,31.889390907123012,8375.673111111111,8343.08
1570971600,2019-10-13 14:00:00,BTC/USD,8413.65,8460.84,8310.4,8430.01,2320702.75,275.32,8261.67,35.135176470586885,0.3797214104504386,0.3825324198279272,-13.204228395349803,79.13124519928263,8455.148,15.603888956970833,31.79833259876796,8378.479777777779,8430.01
1570996800,2019-10-13 21:00:00,BTC/USD,8448.0,8474.48,8132.91,8261.67,13484533.26,1634.05,8321.99,43.17588235294352,0.2143943441986246,0.0,-35.34445447578202,76.6554419707624,8458.460000000001,14.700097665675154,17.93578454978524,8349.28488888889,8261.67
1571047200,2019-10-14 11:00:00,BTC/USD,8316.38,8342.51,8230.34,8321.99,902954.26,108.56,8347.48,27.55611764706009,0.1396974981696033,0.1785592282263834,-11.602014235346306,76.9543389728508,8462.3095,14.376938786829529,11.68226930286437,8338.428444444446,8321.99
1571068800,2019-10-14 17:00:00,BTC/USD,8256.01,8416.67,8215.41,8347.48,5284296.39,635.21,8311.99,26.361117647058563,0.1038464637608656,0.2830221855536563,-4.853782514479755,78.2204576176472,8457.183500000001,13.513118822564786,8.683050584588273,8337.61311111111,8347.48
1571086800,2019-10-14 22:00:00,BTC/USD,8337.02,8396.54,8232.14,8311.99,2802421.5,337.28,8312.41,9.731823529411486,0.0407186673071443,0.1822771908752871,-8.786712080136914,76.13756778781534,8444.155,12.854160325686175,3.4031720949478768,8331.659555555556,8311.99
1571119200,2019-10-15 07:00:00,BTC/USD,8332.35,8420.85,8293.08,8312.41,1419169.55,170.55,8256.64,-12.564411764706165,-0.0088427937997696,0.1838475880993158,-5.127096484554531,78.47488437439999,8430.7055,12.048726335284314,-0.7387631558540306,8326.96288888889,8312.41
1571148000,2019-10-15 15:00:00,BTC/USD,8305.0,8328.71,8240.0,8256.64,1630180.18,196.94,8179.37,-53.93399999999929,-0.1009245323791313,0.0024687893816319,-17.33080427041514,74.03382120479993,8412.892,11.974901696590477,-8.424339057128236,8311.840666666667,8256.64
1571155200,2019-10-15 17:00:00,BTC/USD,8321.26,8370.0,8086.0,8179.37,8529219.57,1042.52,8168.8,-57.41923529411724,-0.2461239676938842,0.0,-37.87318289260156,76.8428339758857,8392.5435,11.55564903446639,-20.513786397930744,8283.10511111111,8179.37
1571187600,2019-10-16 02:00:00,BTC/USD,8164.58,8195.31,8117.13,8168.8,385205.51,47.15,8149.44,-102.55388235294232,-0.3676201936416092,0.0,-20.31482118225221,72.49263154903669,8372.2045,12.291147652612016,-30.594991164680323,8255.428666666667,8168.8
1571216400,2019-10-16 10:00:00,BTC/USD,8138.33,8178.0,8089.51,8149.44,2103225.42,258.64,7979.95,-144.946294117648,-0.4776277060761661,0.0,-31.835717432181504,67.97172929553406,8351.156500000001,13.072253943583812,-39.68909756410358,8227.753111111111,8149.44
1571227200,2019-10-16 13:00:00,BTC/USD,8049.01,8163.24,7929.03,7979.95,10399178.61,1301.24,7964.42,-193.4338823529415,-0.7227624172171212,0.0,-78.69607736308913,64.10232006013878,8323.177,13.884698376898667,-59.88238209283554,8172.414444444444,7979.95
1571234400,2019-10-16 15:00:00,BTC/USD,7995.03,8006.11,7936.68,7964.42,4709291.79,591.28,7965.6,-248.90711764705884,-0.923080021643811,0.0,-81.90585560637814,61.39215434155743,8296.148,15.470684784061245,-76.25977160004368,8120.230222222222,7964.42
1571241600,2019-10-16 17:00:00,BTC/USD,7944.0,8020.0,7912.66,7965.6,5711720.06,715.82,7977.13,-309.3741764705883,-1.0695736340396662,0.0046544034763689,-95.99485385092548,60.97700046001761,8267.227,16.8028558514201,-88.12787139514876,8076.227999999999,7965.6
1571259600,2019-10-16 22:00:00,BTC/USD,7989.01,7991.18,7927.52,7977.13,1048443.0,131.32,7984.26,-342.4625294117632,-1.1618132687688636,0.0526694627676205,-80.07017895486986,58.44864328430206,8238.862000000001,18.18712505859552,-95.5021618739902,8043.018000000001,7977.13
1571288400,2019-10-17 06:00:00,BTC/USD,7940.0,8020.15,7936.71,7984.26,1025636.52,128.86,8072.3,-367.9984117647055,-1.2145210224140155,0.1062146963217874,-82.64314789538712,57.34659733542331,8216.2915,19.153796673248888,-99.62262123064374,8018.675333333334,7984.26
1571306400,2019-10-17 11:00:00,BTC/USD,8052.66,8101.59,7958.6,8072.3,6406428.6,791.6,8065.16,-376.7204705882368,-1.1557766921233965,0.5534402127337055,-30.23559455321772,61.63112609717878,8201.668000000001,19.20235360032692,-94.69246692339948,8019.232888888889,8072.3
1571317200,2019-10-17 14:00:00,BTC/USD,8045.84,8130.71,8019.45,8065.16,4022230.47,498.97,8059.31,-348.4390000000012,-1.1036868349376374,0.5314909820595638,-28.14366894126628,61.401045661666,8187.666500000001,18.959987222544544,-90.32026663227134,8022.458888888889,8065.16
1571338800,2019-10-17 20:00:00,BTC/USD,8073.93,8130.01,8030.62,8059.31,1073937.94,133.31,7905.83,-316.3434705882364,-1.0561402609949029,0.5764148291667928,-4.099134893566064,61.6473995429756,8173.6585,18.74015632599463,-86.33212946250023,8027.052888888888,8059.31
1571374800,2019-10-18 06:00:00,BTC/USD,8075.68,8120.77,7850.0,7905.83,6656378.26,838.38,7878.08,-274.11547058823635,-1.1584774599176422,0.1142219614955767,-28.839295463950748,61.63401386133449,8152.842,18.60931365229893,-94.46709744102829,8003.384,7905.83
1571385600,2019-10-18 09:00:00,BTC/USD,7911.74,7929.53,7811.62,7878.08,4845710.84,616.08,7938.61,-270.99123529411827,-1.2537302367293814,0.0592622700838182,-36.956507594195614,58.92444144266773,8129.592,19.75646661817546,-101.97777494624552,7979.578666666666,7878.08
1571403600,2019-10-18 14:00:00,BTC/USD,7927.59,7983.39,7874.06,7938.61,2773221.27,348.9,7950.62,-273.3250588235305,-1.254655160973822,0.6191851418644793,-21.84519937099074,62.237695625334354,8105.022,20.236020861585207,-101.87146501504776,7970.143111111111,7938.61
1571425200,2019-10-18 20:00:00,BTC/USD,7936.8,7990.88,7893.49,7950.62,1497991.35,188.42,7939.44,-282.20076470588083,-1.2294256531503611,0.722875137629662,-18.47170895133822,61.525717366381926,8089.469499999999,20.599696391299464,-99.66918270410952,7963.6831111111105,7950.62
1571479200,2019-10-19 11:00:00,BTC/USD,7955.41,8005.15,7905.38,7939.44,5291421.8,666.85,7978.91,-288.98835294117725,-1.2069803857423589,0.6654917740310037,-31.82780560011966,61.0260232687832,8070.342,20.77445443657641,-97.69976855503592,7955.32,7939.44
1571500800,2019-10-19 17:00:00,BTC/USD,7997.48,8096.76,7875.0,7978.91,1072680.52,134.43,7904.77,-277.0232941176473,-1.1364685815381,1.0,-18.40397678886836,67.90416446387016,8051.9135,19.95435065459094,-91.89478859715746,7955.688444444444,7978.91
1571536800,2019-10-20 03:00:00,BTC/USD,7901.59,8006.11,7874.68,7904.77,1440582.78,182.31,8011.84,-244.82464705882197,-1.1423101755137233,0.6102514231311557,-24.49198053716683,64.99672414502228,8031.5525,19.882411279298648,-92.21379531281308,7941.347777777777,7904.77
1571580000,2019-10-20 15:00:00,BTC/USD,7961.12,8025.0,7889.62,8011.84,4165201.7,520.23,8149.18,-220.71500000000012,-1.027155719348092,1.0,10.0006039974082,68.94195813466352,8016.523999999999,19.61741243320642,-82.87166330584387,7952.144,8011.84
1571590800,2019-10-20 18:00:00,BTC/USD,8075.07,8181.0,7991.03,8149.18,7969718.96,983.5,8224.87,-170.45335294117558,-0.7883501901384735,1.0,26.157476832850616,76.10038969647326,8011.151000000001,18.4867667789074,-63.65202525701261,7991.593111111111,8149.18
1571601600,2019-10-20 21:00:00,BTC/USD,8241.97,8314.77,8140.0,8224.87,8482906.12,1025.81,8212.46,-99.67170588235332,-0.5173690131391929,1.0,26.87072262454604,82.49250471815375,8013.426000000001,18.37797685958808,-41.830576355426274,8044.183111111111,8224.87
1571648400,2019-10-21 10:00:00,BTC/USD,8232.07,8273.36,8185.0,8212.46,1698820.66,206.79,8263.09,-48.27405882352832,-0.3118998194811772,0.9680014189496248,23.853039655214257,80.06375438114276,8015.608999999999,17.912202892205894,-25.24726936580373,8087.201333333334,8212.46
1571666400,2019-10-21 15:00:00,BTC/USD,8240.16,8291.72,8209.85,8263.09,2066807.52,250.51,8176.3,13.481176470586432,-0.0977911265112926,1.0,28.70435797307581,80.00634335391828,8021.291499999999,17.608265259412256,-7.928071361217007,8132.914888888889,8263.09
1571680800,2019-10-21 19:00:00,BTC/USD,8197.54,8352.0,8156.0,8176.3,858379.03,104.96,8213.65,80.0120588235277,-0.0146934149412208,0.7906203165032348,17.68782433834042,80.6423188286384,8031.109000000001,17.741351480492213,-1.191969547239751,8154.059777777778,8176.3
1571698800,2019-10-22 00:00:00,BTC/USD,8194.27,8247.75,8163.39,8213.65,2920342.28,355.75,8248.02,96.95764705882355,0.0871781501206762,0.8599043926661113,26.36836273190492,79.98572462659278,8043.5705,16.913917146110247,7.078673977069229,8177.659555555556,8213.65
1571738400,2019-10-22 11:00:00,BTC/USD,8281.01,8294.42,8172.27,8248.02,4095080.2,495.78,8202.53,95.1655882352934,0.1995210171945337,0.9222226587383636,26.575607467871738,80.0417442961219,8057.691499999999,16.48736127463153,16.219620624581694,8202.039777777776,8248.02
1571752800,2019-10-22 15:00:00,BTC/USD,8225.94,8314.77,8143.79,8202.53,5403375.82,657.93,8169.23,106.77082352941216,0.240545410588411,0.7633378410962922,11.45958539651281,79.09233398925606,8068.961499999999,16.240020845858826,19.5676600706438,8211.34177777778,8202.53
1571770800,2019-10-22 20:00:00,BTC/USD,8199.03,8230.0,8160.42,8169.23,7073990.54,865.29,8025.9,101.21623529411954,0.2373201565314593,0.6638303213192712,-2.059899541772567,75.40502441859486,8078.210000000001,15.243887272176844,19.31136436518591,8207.366888888888,8169.23
1571785200,2019-10-23 00:00:00,BTC/USD,8073.73,8169.23,7989.15,8025.9,4188905.8,521.94,7974.6,73.64017647058881,0.0917301728965115,0.3040340267634281,-25.051719831702357,70.0189512458381,8075.889999999999,14.490146660438564,7.456758164440544,8171.228444444445,8025.9
1571817600,2019-10-23 09:00:00,BTC/USD,7957.01,8052.04,7920.4,7974.6,1941336.07,243.59,7536.77,43.041411764706936,-0.0740162344990542,0.19710587578646,-46.22113592884152,66.88474044256397,8071.362000000001,14.635812371832545,-6.0083237098115205,8127.569555555556,7974.6
1571832000,2019-10-23 13:00:00,BTC/USD,7963.26,8017.8,7451.11,7536.77,20029056.04,2623.09,7476.25,-0.5511176470590726,-0.6367662572821868,0.0,-132.8490948493181,65.1929732680951,8045.234999999999,14.995321216444705,-51.416028041949176,8001.906222222223,7536.77
1571835600,2019-10-23 14:00:00,BTC/USD,7536.77,7574.76,7412.57,7476.25,15792623.8,2109.33,7427.57,-124.3831176470585,-1.136127937466133,0.0,-164.98410863713647,63.24990374894544,8023.755999999999,17.302291371521864,-91.23373339571026,7879.154222222222,7476.25
1571842800,2019-10-23 16:00:00,BTC/USD,7469.25,7505.69,7422.97,7427.57,4230107.7,567.39,7471.91,-242.3286470588237,-1.5687445601566656,0.0,-224.85954418544924,60.83491062402073,8001.230500000001,19.64997150211365,-125.2735454717822,7764.151555555556,7427.57
1571846400,2019-10-23 17:00:00,BTC/USD,7427.57,7500.96,7293.55,7471.91,12751993.58,1717.48,7487.76,-351.6370588235304,-1.849354238834823,0.0825135064355274,-202.4348596535692,61.73170272230499,7977.8955,21.84423050073735,-146.9782011385414,7674.655333333334,7471.91
1571857200,2019-10-23 20:00:00,BTC/USD,7512.96,7534.13,7457.9,7487.76,4152227.49,553.47,7470.77,-430.63464705882507,-2.0350571607541794,0.1125176973879716,-175.17537056916993,61.76658109928322,7954.7525,23.566099963446096,-161.04392052260027,7604.812222222223,7487.76
1571871600,2019-10-24 00:00:00,BTC/USD,7426.46,7499.5,7400.36,7470.77,3581011.06,480.88,7431.76,-513.8296470588248,-2.177272986478758,0.0999061755002033,-145.78860452422117,58.19325387790583,7931.319,25.28846567017158,-171.58414031897155,7548.465777777778,7470.77
1571900400,2019-10-24 08:00:00,BTC/USD,7374.65,7499.5,7356.0,7431.76,3475608.11,469.08,7461.57,-508.925764705883,-2.306468983168928,0.0755146305922719,-149.81843237932247,56.08873574376968,7903.9615,26.88780525498809,-180.99868129539936,7500.578666666666,7431.76
1571922000,2019-10-24 14:00:00,BTC/USD,7457.29,7491.93,7402.1,7461.57,2495564.7,334.46,7484.84,-491.93335294117605,-2.352443073540983,0.1446619076650997,-51.80783243257925,56.3802546192147,7881.8015,28.402967611743215,-183.93407743026,7475.041777777778,7461.57
1571943600,2019-10-24 20:00:00,BTC/USD,7456.48,7512.0,7421.29,7484.84,1585722.36,212.22,7454.13,-475.192705882354,-2.338707525068566,0.1993598083017557,-37.74392430569468,55.95523643212796,7855.4515,29.572404024125117,-182.2814780780245,7466.699555555555,7484.84
1571983200,2019-10-25 07:00:00,BTC/USD,7449.85,7489.44,7393.14,7454.13,4015116.38,537.83,7599.35,-468.5260000000008,-2.334417659117457,0.1869277111556255,-41.87322630297262,52.2870052584045,7820.698999999999,30.7626789494991,-181.35922527410185,7463.098888888889,7454.13
1571997600,2019-10-25 11:00:00,BTC/USD,7465.2,7630.0,7453.04,7599.35,9162810.87,1211.52,7625.97,-431.8030588235306,-2.1528816016165497,0.586946843550017,-10.876020608834589,61.11436202566132,7789.423,30.2931203683133,-166.98538931348958,7490.378666666666,7599.35
1572004800,2019-10-25 13:00:00,BTC/USD,7591.1,7657.13,7571.6,7625.97,3648938.47,478.29,8295.73,-389.59999999999945,-1.9582168952569852,0.9482482690822936,-5.558392728172757,60.87619330954264,7760.0985,29.58755846466148,-151.69733675957832,7520.24688888889,7625.97
1572015600,2019-10-25 16:00:00,BTC/USD,7674.85,8525.0,7619.9,8295.73,26935756.93,3298.55,8408.34,-195.4392352941186,-1.0858937084023534,1.0,43.67997820260533,120.744322358861,7761.730500000001,30.414803926018187,-84.56262508048076,7679.658222222221,8295.73
1572019200,2019-10-25 17:00:00,BTC/USD,8295.73,8504.05,8295.73,8408.34,19098574.02,2271.94,8500.17,-8.009823529412643,-0.2810716788104329,1.0,47.76498362675791,126.99972790465662,7773.332499999999,31.05065508304338,-22.01739370705036,7843.284444444445,8408.34
1572022800,2019-10-25 18:00:00,BTC/USD,8408.34,8784.29,8396.26,8500.17,21370002.76,2490.38,8634.38,231.7166470588254,0.4384458797621734,1.0,49.1636615948487,144.7818901971812,7787.6585,32.33013785493227,34.56166100098926,8004.819333333333,8500.17
1572026400,2019-10-25 19:00:00,BTC/USD,8500.17,8664.24,8461.46,8634.38,13856959.46,1613.16,8638.39,422.5802352941173,1.1236756541290027,1.0,53.09483502893682,146.15961232595396,7806.9765,32.79121722844239,89.20232596026744,8170.320666666666,8634.38
1572030000,2019-10-25 20:00:00,BTC/USD,8634.38,8675.31,8546.31,8638.39,10062795.37,1169.1,8603.11,604.2815294117654,1.643436197869665,1.0,53.68444675832463,138.6432114455287,7828.7695,33.248830400804955,131.31529906556716,8309.89911111111,8638.39
1572040800,2019-10-25 23:00:00,BTC/USD,8600.29,8717.65,8561.84,8603.11,12692418.4,1465.88,9211.14,621.2156470588243,1.991105971895748,0.959819279352657,48.10810180118409,134.4015534851338,7850.4635,33.79106039189055,159.99896404475658,8416.27,8603.11
1572048000,2019-10-26 01:00:00,BTC/USD,8662.66,9438.59,8603.11,9211.14,35593076.12,3935.93,10110.42,765.5439411764692,2.821116973193919,1.0,55.032816027006255,184.4785853790528,7909.7255,35.69424117162977,229.1523885834968,8619.396444444443,9211.14
1572051600,2019-10-26 02:00:00,BTC/USD,9211.14,10350.0,9210.0,10110.42,57747960.04,5907.92,9682.62,1009.7197647058812,4.261897563805415,1.0,60.41114687996917,252.64868642340625,8016.5165,38.33980068310107,352.45843471973603,8963.334222222224,10110.42
1572055200,2019-10-26 03:00:00,BTC/USD,10110.42,10300.0,9586.5,9682.62,36021760.71,3653.13,9599.49,1272.070588235296,4.9067568141696665,0.7798376926717357,44.92273917887581,248.14378025030575,8123.808999999999,40.57392755015184,410.92261975844485,9165.910444444446,9682.62
1572058800,2019-10-26 04:00:00,BTC/USD,9682.62,9731.2,9464.72,9599.49,21541515.14,2241.17,9618.45,1432.5106470588253,5.261603159903424,0.7382509127172102,43.6286547601341,233.8892245181411,8229.971000000001,40.45641028699891,445.413561087822,9306.157333333333,9599.49
1572066000,2019-10-26 06:00:00,BTC/USD,9643.11,9799.51,9514.96,9618.45,7445193.85,767.04,9504.2,1596.6911764705892,5.483398345002896,0.7416830908690218,39.99996073757541,231.4699941954168,8339.515,40.44703034893643,468.8729189830574,9421.223777777775,9618.45
1572073200,2019-10-26 08:00:00,BTC/USD,9616.33,9649.9,9303.53,9504.2,21617795.94,2282.23,9379.6,1595.7502352941174,5.483978160478946,0.6112366877971731,36.39719209206847,217.18285175288693,8441.1295,39.92542297476548,472.7955165478925,9486.548888888889,9504.2
1572076800,2019-10-26 09:00:00,BTC/USD,9504.2,9514.99,9345.02,9379.6,18033103.23,1911.08,9167.95,1393.4476470588231,5.307266022855858,0.5188014991880273,33.383000012119574,202.44050519910925,8535.721500000001,38.99085346907733,460.54119251409793,9504.642222222225,9379.6
1572080400,2019-10-26 10:00:00,BTC/USD,9379.6,9381.07,9010.0,9167.95,25279260.14,2748.25,9239.28,1177.0819411764696,4.920975256802377,0.0,11.828194258854142,188.08546911345857,8620.5805,37.686615621579726,428.8081330287714,9463.84511111111,9167.95
1572087600,2019-10-26 12:00:00,BTC/USD,9252.92,9362.49,9141.91,9239.28,8077671.56,876.55,9281.77,1071.8467058823553,4.6242269524092805,0.0429976732335838,-62.51900387472464,188.54650703392576,8710.9565,36.41391532243927,404.7494894658648,9425.546,9239.28
1572091200,2019-10-26 13:00:00,BTC/USD,9239.28,9450.16,9196.4,9281.77,11392931.85,1218.13,9111.9,969.6778823529404,4.375315312851287,0.0692442318943168,-22.196176984811757,190.14175653150247,8801.9665,35.43267038789308,384.6771107260847,9381.60777777778,9281.77
1572094800,2019-10-26 14:00:00,BTC/USD,9281.77,9281.78,9074.11,9111.9,11543416.48,1260.06,9205.75,865.6412352941188,3.981724456893564,0.0,-33.05535776941061,176.5609167792523,8883.319500000001,33.92938475299504,351.01622013821,9302.126,9111.9
1572102000,2019-10-26 16:00:00,BTC/USD,9176.48,9315.22,9058.78,9205.75,9859612.7,1068.64,9180.69,795.6637058823526,3.709958607390913,0.0596745386154431,-26.43274039503313,178.47227986644856,8970.9005,32.620598206661484,328.1301523541133,9263.603555555555,9205.75
1572105600,2019-10-26 17:00:00,BTC/USD,9205.75,9261.25,9061.19,9180.69,13975887.94,1526.23,9089.63,743.8620588235281,3.432683771216797,0.0359808573845142,-17.856832253598178,169.68854559027366,9049.9675,31.2057638242125,304.46100919159653,9230.666222222222,9180.69
1572112800,2019-10-26 19:00:00,BTC/USD,9148.65,9180.95,8894.65,9089.63,14859508.98,1638.88,9022.09,679.5849411764702,3.0968924781690115,0.0,-16.098044599910512,157.58650661953985,9123.1505,29.591629639048517,275.1831219937085,9188.823555555557,9089.63
1572116400,2019-10-26 20:00:00,BTC/USD,9089.63,9175.78,8915.06,9022.09,16194601.72,1792.99,9176.55,595.1045294117648,2.739704608526689,0.0,-9.29460916652084,152.48389900385854,9159.4685,28.07279294130283,243.7208101207907,9145.224444444444,9022.09
1572127200,2019-10-26 23:00:00,BTC/USD,9250.0,9277.7,9011.21,9176.55,3410806.6,370.84,9246.88,558.2397058823517,2.563905723425564,0.1751341222627995,-17.999937884494653,159.85004907501155,9197.879,27.002204115150327,228.61500098821125,9143.23088888889,9176.55
1572134400,2019-10-27 01:00:00,BTC/USD,9252.75,9396.89,9146.04,9246.88,11047845.2,1186.8,9211.93,534.0122352941162,2.4581350092060936,0.2788545696826139,-6.152943738479868,164.17075985536786,9235.2145,26.388893349237318,219.78503655683744,9159.815555555557,9246.88
1572152400,2019-10-27 06:00:00,BTC/USD,9130.65,9256.9,9092.66,9211.93,1235460.85,134.6,9255.17,483.6675294117649,2.316369726983732,0.2168587243835308,3.746172078403829,153.15999129427018,9264.092,25.210402720255093,207.574266286596,9167.656222222222,9211.93
1572166800,2019-10-27 10:00:00,BTC/USD,9272.88,9329.39,9158.61,9255.17,2248512.29,242.0,9296.14,459.7172941176468,2.216319932859277,0.3328223020690568,0.7116544843244992,150.60999191610796,9294.931,24.36454120749915,199.091249507499,9184.752666666667,9255.17
1572174000,2019-10-27 12:00:00,BTC/USD,9410.0,9660.0,9234.11,9296.14,23284321.78,2456.63,9470.19,493.0601176470609,2.1479115911796702,0.5188158288158327,6.903419591115865,168.76856392210024,9329.5825,24.565308820290948,193.44442725028603,9210.634222222225,9296.14
1572181200,2019-10-27 14:00:00,BTC/USD,9327.02,9560.45,9218.06,9470.19,9446856.5,1000.28,9549.0,490.0124705882336,2.2200024470335085,1.0,21.52237247785289,175.59295221337888,9342.535,24.305338516250085,200.70011434505977,9267.231555555556,9470.19
1572184800,2019-10-27 15:00:00,BTC/USD,9470.19,9597.4,9380.0,9549.0,10533997.03,1108.35,9696.15,468.4115294117655,2.3174685749328328,1.0,30.882493502962895,172.1370270552803,9314.464,24.172746289418217,210.3844262928724,9333.714444444446,9549.0
1572192000,2019-10-27 17:00:00,BTC/USD,9544.94,9800.0,9413.9,9696.15,21309413.16,2210.42,9659.14,509.3697647058834,2.49137900224985,1.0,30.690175811082035,177.7700965513317,9315.1405,24.61539016069048,227.31276840249305,9421.442666666668,9696.15
1572199200,2019-10-27 19:00:00,BTC/USD,9682.71,9741.03,9603.93,9659.14,5387725.67,557.0,9631.64,525.5477647058815,2.5648488178148554,0.8925747909541352,27.80933365630244,168.27794679766524,9318.123,24.737537367694436,235.03289092823616,9488.290666666666,9659.14
1572206400,2019-10-27 21:00:00,BTC/USD,9730.38,9819.92,9562.6,9631.64,14547414.0,1499.42,9578.25,489.6517647058826,2.5679707667436724,0.8101746686874569,27.26754210347973,167.74237916926063,9318.7825,25.076095094679136,236.2092502754349,9535.482,9631.64
